CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
restored     | gaussian_blur                | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988514
restored     | gaussian_blur                | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.742946
restored     | gaussian_blur                | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.845604
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.573437
distorted    | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.308252
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.976979
distorted    | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.311821
distorted    | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.222266
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.555234
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.587416
distorted    | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.241243
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.968272
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.677613
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.670110
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.777990
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.615229
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.979568
distorted    | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.593373
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.967289
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.956918
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.990191
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.932356
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.998277
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.876775
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.627644
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.975963
distorted    | brightness_contrast          | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.352503
distorted    | brightness_contrast          | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.448089
distorted    | brightness_contrast          | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.334859
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988914
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.986782
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.754306
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.965017
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.915733
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.864370
distorted    | brightness_contrast          | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.335671
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988686
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.680426
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983272
distorted    | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.838374
distorted    | brightness_contrast          | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.247796
restored     | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.494542
restored     | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.275547
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.982402
restored     | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.371877
restored     | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.197518
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.694795
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.519513
restored     | brightness_contrast          | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.362676
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.964928
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.718594
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.713620
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.772465
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.730239
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.976435
restored     | brightness_contrast          | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.531482
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.964467
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.951506
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.987645
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.905468
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.997663
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.891335
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.697978
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.984730
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.546392
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.557323
restored     | brightness_contrast          | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.415599
restored     | brightness_contrast          | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.990805
